"년월","시군구","인원"
"2023-12","인천시 계양구","528"
"2023-12","인천시 남동구","72"
"2023-12","인천시 동구","701"
"2023-12","인천시 미추홀구","1029"
"2023-12","인천시 부평구","778"
"2023-12","인천시 서구","16"
"2023-12","인천시 연수구","31"
"2023-12","전남 강진군","104"
"2023-12","전남 고흥군","151"
"2023-12","전남 곡성군","37"
"2023-12","전남 광양시","188"
"2023-12","전남 구례군","76"
"2023-12","전남 나주시","260"
"2023-12","전남 담양군","72"
"2023-12","전남 목포시","683"
"2023-12","전남 무안군","180"
"2023-12","전남 보성군","94"
"2023-12","전남 순천시","874"
"2023-12","전남 신안군","29"
"2023-12","전남 여수시","389"
"2023-12","전남 영광군","164"
"2023-12","전남 영암군","61"
"2023-12","전남 완도군","84"
"2023-12","전남 장성군","39"
"2023-12","전남 장흥군","93"
"2023-12","전남 진도군","49"
"2023-12","전남 함평군","38"
"2023-12","전남 해남군","94"
"2023-12","전남 화순군","102"
"2023-12","전북 고창군","92"
"2023-12","전북 군산시","719"
"2023-12","전북 김제시","152"
"2023-12","전북 남원시","141"
"2023-12","전북 무주군","26"
"2023-12","전북 부안군","91"
"2023-12","전북 순창군","27"
"2023-12","전북 완주군","87"
"2023-12","전북 익산시","585"
"2023-12","전북 임실군","22"
"2023-12","전북 장수군","20"
"2023-12","전북 전주시","1927"
"2023-12","전북 정읍시","218"
"2023-12","전북 진안군","54"
"2023-12","제주도 서귀포시","175"
"2023-12","제주도 제주시","796"
"2023-12","충남 계룡시","49"
"2023-12","충남 공주시","177"
"2023-12","충남 금산군","87"
"2023-12","충남 논산시","217"
"2023-12","충남 당진시","171"
"2023-12","충남 보령시","140"
"2023-12","충남 부여군","60"
"2023-12","충남 서산시","258"
"2023-12","충남 서천군","93"
"2023-12","충남 아산시","111"
"2023-12","충남 예산군","93"
"2023-12","충남 천안시","475"
"2023-12","충남 청양군","38"
"2023-12","충남 태안군","43"
"2023-12","충남 홍성군","301"
"2023-12","충북 괴산군","68"
"2023-12","충북 보은군","54"
"2023-12","충북 영동군","99"
"2023-12","충북 옥천군","87"
"2023-12","충북 음성군","52"
"2023-12","충북 제천시","324"
"2023-12","충북 증평군","20"
"2023-12","충북 진천군","75"
"2023-12","충북 청주시","902"
"2023-12","충북 충주시","359"
"2024-01","강원도 강릉시","680"
"2024-01","강원도 고성군","21"
"2024-01","강원도 동해시","167"
"2024-01","강원도 삼척시","120"
"2024-01","강원도 속초시","174"
"2024-01","강원도 양구군","26"
"2024-01","강원도 양양군","56"
"2024-01","강원도 영월군","80"
"2024-01","강원도 원주시","1195"
"2024-01","강원도 인제군","56"
"2024-01","강원도 정선군","40"
"2024-01","강원도 철원군","132"
"2024-01","강원도 춘천시","1061"
"2024-01","강원도 태백시","91"
"2024-01","강원도 평창군","13"
"2024-01","강원도 홍천군","140"
"2024-01","강원도 화천군","22"
"2024-01","강원도 횡성군","62"
"2024-01","경기도 가평군","73"
"2024-01","경기도 고양시","2489"
"2024-01","경기도 과천시","32"
"2024-01","경기도 광명시","1216"
"2024-01","경기도 광주시","170"
"2024-01","경기도 구리시","257"
"2024-01","경기도 군포시","336"
"2024-01","경기도 김포시","696"
"2024-01","경기도 남양주시","410"
"2024-01","경기도 동두천시","281"
"2024-01","경기도 부천시","373"
"2024-01","경기도 성남시","513"
"2024-01","경기도 수원시","1952"
"2024-01","경기도 시흥시","393"
"2024-01","경기도 안산시","359"
"2024-01","경기도 안성시","171"
"2024-01","경기도 안양시","1188"
"2024-01","경기도 양주시","207"
"2024-01","경기도 양평군","180"
"2024-01","경기도 여주시","176"
"2024-01","경기도 연천군","113"
"2024-01","경기도 오산시","201"
"2024-01","경기도 용인시","600"
"2024-01","경기도 의왕시","69"
"2024-01","경기도 의정부시","614"
"2024-01","경기도 이천시","62"
"2024-01","경기도 파주시","339"
"2024-01","경기도 평택시","508"
"2024-01","경기도 포천시","64"
"2024-01","경기도 하남시","249"
"2024-01","경기도 화성시","216"
"2024-01","경남 거제시","289"
"2024-01","경남 거창군","116"
"2024-01","경남 고성군","121"
"2024-01","경남 김해시","481"
"2024-01","경남 남해군","83"
"2024-01","경남 밀양시","262"
"2024-01","경남 사천시","44"
"2024-01","경남 산청군","25"
"2024-01","경남 양산시","453"
"2024-01","경남 의령군","59"
"2024-01","경남 진주시","794"
"2024-01","경남 창녕군","108"
"2024-01","경남 창원시","2717"
"2024-01","경남 통영시","246"
"2024-01","경남 하동군","83"
"2024-01","경남 함안군","103"
"2024-01","경남 함양군","79"
"2024-01","경남 합천군","8"
"2024-01","경북 경산시","712"
"2024-01","경북 경주시","968"
"2024-01","경북 고령군","60"
"2024-01","경북 구미시","586"
"2024-01","경북 김천시","337"
"2024-01","경북 문경시","245"
"2024-01","경북 봉화군","34"
"2024-01","경북 상주시","343"
"2024-01","경북 성주군","79"
"2024-01","경북 안동시","695"
"2024-01","경북 영덕군","30"
"2024-01","경북 영양군","11"
"2024-01","경북 영주시","315"
"2024-01","경북 영천시","214"
"2024-01","경북 예천군","75"
"2024-01","경북 울릉군","25"
"2024-01","경북 울진군","94"
"2024-01","경북 의성군","145"
"2024-01","경북 청도군","91"
"2024-01","경북 청송군","43"
"2024-01","경북 칠곡군","86"
"2024-01","경북 포항시","1371"
"2024-01","광주시 광산구","38"
"2024-01","광주시 남구","53"
"2024-01","광주시 동구","28"
"2024-01","광주시 북구","29"
"2024-01","광주시 서구","44"
"2024-01","대구시 군위군","52"
"2024-01","대구시 남구","31"
"2024-01","대구시 달서구","66"
"2024-01","대구시 달성군","16"
"2024-01","대구시 동구","313"
"2024-01","대구시 북구","141"
"2024-01","대구시 서구","48"
"2024-01","대구시 수성구","52"
"2024-01","대구시 중구","31"
"2024-01","대전시 대덕구","18"
"2024-01","대전시 동구","95"
"2024-01","대전시 서구","129"
"2024-01","대전시 유성구","57"
"2024-01","대전시 중구","55"
"2024-01","부산시 강서구","19"
"2024-01","부산시 금정구","1068"
"2024-01","부산시 기장군","390"
"2024-01","부산시 남구","655"
"2024-01","부산시 동구","58"
"2024-01","부산시 동래구","459"
"2024-01","부산시 부산진구","181"
"2024-01","부산시 북구","646"
"2024-01","부산시 사상구","68"
"2024-01","부산시 사하구","527"
"2024-01","부산시 서구","81"
"2024-01","부산시 수영구","440"
"2024-01","부산시 연제구","81"
"2024-01","부산시 영도구","372"
"2024-01","부산시 중구","259"
"2024-01","부산시 진구","393"
"2024-01","부산시 해운대구","409"
"2024-01","서울시 강동구","233"
"2024-01","서울시 강북구","334"
"2024-01","서울시 강서구","455"
"2024-01","서울시 관악구","535"
"2024-01","서울시 광진구","137"
"2024-01","서울시 구로구","318"
"2024-01","서울시 금천구","189"
"2024-01","서울시 노원구","955"
"2024-01","서울시 도봉구","629"
"2024-01","서울시 동대문구","443"
"2024-01","서울시 동작구","124"
"2024-01","서울시 마포구","181"
"2024-01","서울시 서대문구","175"
"2024-01","서울시 서초구","93"
"2024-01","서울시 성동구","220"
"2024-01","서울시 성북구","365"
"2024-01","서울시 송파구","387"
"2024-01","서울시 양천구","37"
"2024-01","서울시 영등포구","916"
"2024-01","서울시 용산구","23"
"2024-01","서울시 은평구","298"
"2024-01","서울시 종로구","1908"
"2024-01","서울시 중구","220"
"2024-01","서울시 중랑구","425"
"2024-01","세종 세종시","150"
"2024-01","울산시 남구","2364"
"2024-01","울산시 동구","140"
"2024-01","울산시 북구","291"
"2024-01","울산시 울주군","226"
"2024-01","울산시 중구","167"
"2024-01","인천시 강화군","145"
"2024-01","인천시 계양구","374"
"2024-01","인천시 남동구","70"
"2024-01","인천시 동구","785"
"2024-01","인천시 미추홀구","707"
"2024-01","인천시 부평구","743"
"2024-01","인천시 서구","16"
"2024-01","인천시 연수구","35"
"2024-01","인천시 옹진군","20"
"2024-01","전남 강진군","94"
"2024-01","전남 고흥군","155"
"2024-01","전남 곡성군","35"
"2024-01","전남 광양시","198"
"2024-01","전남 구례군","77"
"2024-01","전남 나주시","234"
"2024-01","전남 담양군","67"
"2024-01","전남 목포시","870"
"2024-01","전남 무안군","228"
"2024-01","전남 보성군","101"
"2024-01","전남 순천시","988"
"2024-01","전남 신안군","29"
"2024-01","전남 여수시","609"
"2024-01","전남 영광군","162"
"2024-01","전남 영암군","59"
"2024-01","전남 완도군","74"
"2024-01","전남 장성군","40"
"2024-01","전남 장흥군","87"
"2024-01","전남 진도군","60"
"2024-01","전남 함평군","52"
"2024-01","전남 해남군","312"
"2024-01","전남 화순군","99"
"2024-01","전북 고창군","109"
"2024-01","전북 군산시","681"
"2024-01","전북 김제시","157"
"2024-01","전북 남원시","149"
"2024-01","전북 무주군","18"
"2024-01","전북 부안군","91"
"2024-01","전북 순창군","34"
"2024-01","전북 완주군","82"
"2024-01","전북 익산시","599"
"2024-01","전북 임실군","21"
"2024-01","전북 장수군","24"
"2024-01","전북 전주시","1925"
"2024-01","전북 정읍시","225"
"2024-01","전북 진안군","56"
"2024-01","제주도 서귀포시","246"
"2024-01","제주도 제주시","947"
"2024-01","충남 계룡시","55"
"2024-01","충남 공주시","150"
"2024-01","충남 금산군","77"
"2024-01","충남 논산시","401"
"2024-01","충남 당진시","164"
"2024-01","충남 보령시","156"
"2024-01","충남 부여군","72"
"2024-01","충남 서산시","396"
"2024-01","충남 서천군","84"
"2024-01","충남 아산시","336"
"2024-01","충남 예산군","84"
"2024-01","충남 천안시","565"
"2024-01","충남 청양군","39"
"2024-01","충남 태안군","96"
"2024-01","충남 홍성군","301"
"2024-01","충북 괴산군","70"
"2024-01","충북 보은군","66"
"2024-01","충북 영동군","89"
"2024-01","충북 옥천군","81"
"2024-01","충북 음성군","3"
"2024-01","충북 제천시","355"
"2024-01","충북 증평군","19"
"2024-01","충북 진천군","81"
"2024-01","충북 청주시","1019"
"2024-01","충북 충주시","368"
"2024-02","강원도 강릉시","683"
"2024-02","강원도 고성군","20"
"2024-02","강원도 동해시","225"
"2024-02","강원도 삼척시","108"
"2024-02","강원도 속초시","172"
"2024-02","강원도 양구군","25"
"2024-02","강원도 양양군","64"
"2024-02","강원도 영월군","77"
"2024-02","강원도 원주시","1220"
"2024-02","강원도 인제군","59"
"2024-02","강원도 정선군","27"
"2024-02","강원도 철원군","138"
"2024-02","강원도 춘천시","941"
"2024-02","강원도 태백시","82"
"2024-02","강원도 평창군","16"
"2024-02","강원도 홍천군","94"
"2024-02","강원도 화천군","27"
"2024-02","강원도 횡성군","128"
"2024-02","경기도 가평군","63"
"2024-02","경기도 고양시","2531"
"2024-02","경기도 과천시","29"
"2024-02","경기도 광명시","1355"
"2024-02","경기도 광주시","183"
"2024-02","경기도 구리시","255"
"2024-02","경기도 군포시","436"
"2024-02","경기도 김포시","693"
"2024-02","경기도 남양주시","379"
"2024-02","경기도 동두천시","275"
"2024-02","경기도 부천시","637"
"2024-02","경기도 성남시","634"
"2024-02","경기도 수원시","1874"
"2024-02","경기도 시흥시","382"
"2024-02","경기도 안산시","332"
"2024-02","경기도 안성시","169"
"2024-02","경기도 안양시","1145"
"2024-02","경기도 양주시","210"
"2024-02","경기도 양평군","188"
"2024-02","경기도 여주시","174"
"2024-02","경기도 연천군","18"
"2024-02","경기도 오산시","223"
"2024-02","경기도 용인시","788"
"2024-02","경기도 의왕시","95"
"2024-02","경기도 의정부시","1026"
"2024-02","경기도 이천시","181"
"2024-02","경기도 파주시","255"
"2024-02","경기도 평택시","532"
"2024-02","경기도 포천시","234"
"2024-02","경기도 하남시","269"
"2024-02","경기도 화성시","253"
"2024-02","경남 거제시","183"
"2024-02","경남 거창군","99"
"2024-02","경남 고성군","77"
"2024-02","경남 김해시","268"
"2024-02","경남 남해군","43"
"2024-02","경남 밀양시","74"
"2024-02","경남 사천시","41"
"2024-02","경남 양산시","169"
"2024-02","경남 의령군","8"
"2024-02","경남 진주시","454"
"2024-02","경남 창녕군","3"
"2024-02","경남 창원시","1796"
"2024-02","경남 통영시","6"
"2024-02","경남 하동군","45"
"2024-02","경남 함안군","67"
"2024-02","경남 함양군","76"
"2024-02","경남 합천군","75"
"2024-02","경북 경산시","718"
"2024-02","경북 경주시","963"
"2024-02","경북 고령군","52"
"2024-02","경북 구미시","499"
"2024-02","경북 김천시","334"
"2024-02","경북 문경시","228"
"2024-02","경북 봉화군","36"
"2024-02","경북 상주시","282"
"2024-02","경북 성주군","4"
"2024-02","경북 안동시","534"
"2024-02","경북 영덕군","82"
"2024-02","경북 영양군","20"
"2024-02","경북 영주시","244"
