city,year_month,temperature_max,temperature_min,temperature_range,pressure,humidity,rain,wind,sunshine_rate
속초,2023-04,26.9,4.0,22.9,1011.6,61.0,57.0,2.2,53.61
속초,2023-05,34.4,5.5,28.9,1010.9,67.0,81.0,1.9,52.66
속초,2023-06,34.3,13.3,20.999999999999996,1004.5,74.0,200.1,1.8,55.26
속초,2023-07,35.1,19.6,15.5,1004.6,79.0,108.2,1.5,40.95
속초,2023-08,36.6,19.1,17.5,1004.5,85.0,669.6,1.4,47.36
속초,2023-09,30.6,13.6,17.0,1011.8,81.0,208.2,1.4,41.91
속초,2023-10,25.5,6.3,19.2,1015.5,59.0,31.4,1.8,62.69
속초,2023-11,27.5,-6.0,33.5,1016.5,48.0,60.1,2.4,68.58
속초,2023-12,19.0,-13.2,32.2,1020.7,56.0,205.0,2.3,58.72
속초,2024-01,11.1,-12.3,23.4,1021.2,53.0,11.6,2.0,66.64
속초,2024-02,18.1,-5.6,23.700000000000003,1023.1,75.0,125.7,1.7,35.1
속초,2024-03,20.6,-7.4,28.0,1015.2,58.0,58.6,2.2,57.32
속초,2024-04,27.1,2.1,25.0,1012.1,66.0,63.4,2.2,52.74
속초,2024-05,33.2,6.5,26.700000000000003,1009.7,61.0,63.4,2.6,59.13
속초,2024-06,34.2,11.2,23.000000000000004,1004.8,74.0,133.8,2.1,63.08
속초,2024-07,36.5,19.2,17.3,1003.1,75.0,109.3,2.4,33.41
속초,2024-08,36.6,20.7,15.900000000000002,1005.7,79.0,46.4,2.1,54.29
속초,2024-09,31.3,13.4,17.9,1012.7,85.0,457.9,2.2,30.63
속초,2024-10,25.0,8.1,16.9,1018.2,74.0,143.2,2.1,37.98
속초,2024-11,21.8,-0.9,22.7,1018.8,61.0,17.6,2.5,55.68
속초,2024-12,15.5,-5.2,20.7,1017.8,36.0,3.2,2.8,75.03
속초,2025-01,10.6,-11.5,22.1,1019.2,43.0,14.5,3.0,66.03
속초,2025-02,16.7,-11.5,28.2,1018.5,34.0,,3.0,77.49
속초,2025-03,24.9,-2.5,27.4,1015.7,61.0,98.4,2.8,54.24
북춘천,2023-04,27.8,-2.2,30.0,1003.6,65.0,95.7,1.6,52.67
북춘천,2023-05,31.4,2.3,29.099999999999998,1002.3,69.0,112.4,1.4,63.84
북춘천,2023-06,33.7,12.3,21.400000000000002,996.0,77.0,280.7,1.3,54.88
북춘천,2023-07,34.8,17.9,16.9,996.6,85.0,318.1,1.1,42.9
북춘천,2023-08,35.2,18.9,16.300000000000004,995.2,83.0,203.6,1.1,48.05
북춘천,2023-09,32.4,11.5,20.9,1002.8,84.0,119.5,0.9,49.12
북춘천,2023-10,23.5,-0.2,23.7,1008.1,82.0,25.9,0.8,56.26
북춘천,2023-11,25.9,-9.7,35.599999999999994,1010.1,71.0,80.3,1.3,59.64
북춘천,2023-12,16.9,-16.9,33.8,1013.6,72.0,77.3,1.1,55.29
북춘천,2024-01,10.0,-16.6,26.6,1013.9,66.0,8.9,1.1,62.06
북춘천,2024-02,17.3,-8.2,25.5,1013.6,69.0,45.0,1.1,45.56
북춘천,2024-03,22.5,-11.3,33.8,1006.8,55.0,40.9,1.5,59.04
북춘천,2024-04,30.6,0.0,30.6,1003.0,60.0,27.6,1.4,59.42
북춘천,2024-05,29.3,4.9,24.4,1002.0,69.0,126.9,1.4,59.04
북춘천,2024-06,36.1,9.9,26.200000000000003,996.6,69.0,124.5,1.3,67.65
북춘천,2024-07,34.1,20.5,13.600000000000001,995.7,86.0,411.1,1.4,33.18
북춘천,2024-08,36.2,18.5,17.700000000000003,996.7,80.0,92.7,1.1,61.1
북춘천,2024-09,35.4,10.4,25.0,1003.1,81.0,184.9,1.0,51.48
북춘천,2024-10,24.7,3.9,20.8,1009.6,82.0,68.5,0.9,47.67
북춘천,2024-11,23.0,-6.5,29.5,1010.9,75.0,27.7,1.0,66.15
북춘천,2024-12,11.9,-14.0,25.9,1011.8,63.0,3.6,1.0,70.46
북춘천,2025-01,8.8,-19.2,28.0,1012.6,69.0,16.6,1.0,56.95
북춘천,2025-02,12.5,-17.3,29.8,1012.4,54.0,1.5,1.5,81.19
북춘천,2025-03,24.3,-6.6,30.9,1007.1,58.0,26.2,1.6,63.03
철원,2023-04,27.0,-1.6,28.6,996.5,64.0,97.5,1.6,54.1
철원,2023-05,30.1,3.0,27.1,995.4,67.0,161.9,1.5,63.62
철원,2023-06,33.3,12.0,21.299999999999997,989.4,78.0,220.4,1.3,54.66
철원,2023-07,33.6,17.7,15.900000000000002,989.9,86.0,383.4,1.3,44.92
철원,2023-08,33.8,17.9,15.899999999999999,988.6,85.0,241.6,1.5,46.97
철원,2023-09,31.8,10.7,21.1,995.9,84.0,102.9,1.2,51.59
철원,2023-10,22.8,-0.4,23.2,1001.0,79.0,30.5,0.9,65.89
철원,2023-11,24.6,-11.6,36.2,1003.1,73.0,104.9,1.3,52.87
철원,2023-12,15.6,-18.3,33.9,1006.3,79.0,69.4,1.4,50.02
철원,2024-01,9.1,-16.4,25.5,1006.8,74.0,7.2,1.2,56.22
철원,2024-02,17.4,-9.3,26.7,1006.2,78.0,48.2,1.5,46.69
철원,2024-03,21.7,-11.9,33.6,999.8,63.0,42.4,1.6,59.52
철원,2024-04,29.9,-0.8,30.7,996.1,63.0,17.9,1.7,60.71
철원,2024-05,27.9,5.3,22.599999999999998,995.2,71.0,156.5,1.5,60.93
철원,2024-06,35.8,10.4,25.4,990.0,69.0,98.1,1.3,67.46
철원,2024-07,33.4,19.0,14.399999999999999,988.9,87.0,759.5,1.7,31.39
철원,2024-08,35.7,17.8,17.900000000000002,990.1,83.0,232.9,1.2,57.83
철원,2024-09,33.9,10.2,23.7,996.3,83.0,179.2,1.5,51.72
철원,2024-10,24.3,3.4,20.900000000000002,1002.6,84.0,66.7,0.9,48.11
철원,2024-11,22.2,-7.7,29.9,1003.9,76.0,29.8,0.9,59.87
철원,2024-12,12.3,-16.9,29.2,1004.8,67.0,7.3,1.0,68.17
철원,2025-01,8.5,-20.6,29.1,1005.4,73.0,11.2,0.9,55.44
철원,2025-02,11.8,-18.1,29.900000000000002,1005.4,62.0,2.0,1.3,70.71
철원,2025-03,23.3,-7.3,30.6,1000.1,64.0,33.0,1.7,63.51
동두천,2023-04,28.7,-0.7,29.4,1001.1,59.0,94.6,1.5,50.32
동두천,2023-05,30.8,4.5,26.3,999.6,68.0,158.7,1.2,55.39
동두천,2023-06,33.0,13.8,19.2,993.5,79.0,218.4,1.1,43.6
동두천,2023-07,33.5,18.7,14.8,994.0,87.0,355.6,1.1,36.61
동두천,2023-08,34.3,18.7,15.599999999999998,992.4,87.0,255.9,1.0,38.28
동두천,2023-09,32.0,12.5,19.5,999.9,84.0,56.3,0.8,44.41
동두천,2023-10,23.6,1.5,22.1,1005.3,77.0,38.5,0.8,59.21
동두천,2023-11,25.7,-8.4,34.1,1007.7,68.0,93.4,1.5,53.0
동두천,2023-12,16.3,-16.3,32.6,1010.8,72.0,76.6,1.3,50.96
동두천,2024-01,10.3,-15.7,26.0,1011.4,69.0,13.2,1.1,53.99
동두천,2024-02,18.9,-7.0,25.9,1010.5,76.0,58.2,1.1,41.53
동두천,2024-03,23.6,-10.2,33.8,1004.4,57.0,38.0,1.6,56.29
동두천,2024-04,30.4,2.2,28.2,1000.3,59.0,22.2,1.3,55.93
동두천,2024-05,28.8,5.5,23.3,999.5,73.0,140.6,1.3,53.74
동두천,2024-06,35.2,11.6,23.6,994.2,71.0,96.7,1.1,61.3
동두천,2024-07,32.8,20.6,12.199999999999996,993.1,91.0,378.2,1.5,21.93
동두천,2024-08,35.2,19.7,15.500000000000004,994.0,87.0,146.5,0.9,47.73
동두천,2024-09,35.0,12.1,22.9,1000.0,86.0,178.0,0.8,43.77
동두천,2024-10,24.9,3.8,21.099999999999998,1006.7,84.0,57.2,0.7,45.39
동두천,2024-11,24.3,-5.5,29.8,1008.3,70.0,34.2,1.0,55.03
동두천,2024-12,13.5,-11.3,24.8,1009.5,65.0,7.6,1.1,65.02
동두천,2025-01,10.8,-16.5,27.3,1010.0,71.0,19.1,1.1,54.16
동두천,2025-02,14.2,-15.4,29.6,1010.2,62.0,3.5,1.5,70.64
동두천,2025-03,24.9,-5.2,30.099999999999998,1004.5,62.0,37.7,1.6,60.6
파주,2023-04,27.2,-1.3,28.5,1011.8,68.0,102.3,1.7,46.94
파주,2023-05,29.6,3.6,26.0,1010.1,76.0,139.2,1.4,52.79
파주,2023-06,32.3,12.8,19.499999999999996,1003.9,85.0,212.0,1.1,42.62
파주,2023-07,33.3,18.4,14.899999999999999,1004.1,91.0,441.0,1.2,35.11
파주,2023-08,33.4,18.7,14.7,1002.6,90.0,247.8,1.2,37.93
파주,2023-09,32.0,12.8,19.2,1010.3,88.0,43.1,1.2,44.97
파주,2023-10,24.0,-0.5,24.5,1016.0,83.0,46.5,1.0,58.3
파주,2023-11,24.8,-9.7,34.5,1018.8,75.0,75.5,1.6,54.87
파주,2023-12,15.6,-17.6,33.2,1022.2,77.0,72.0,1.5,48.88
파주,2024-01,9.3,-15.1,24.4,1022.9,75.0,12.1,1.2,57.2
파주,2024-02,16.2,-8.7,24.9,1021.8,80.0,71.9,1.5,41.55
파주,2024-03,23.1,-10.5,33.6,1015.5,66.0,20.4,1.9,56.74
파주,2024-04,27.8,-0.7,28.5,1011.0,69.0,23.3,1.5,54.38
파주,2024-05,27.4,4.6,22.799999999999997,1010.2,79.0,130.7,1.4,54.61
파주,2024-06,34.0,11.0,23.0,1004.6,77.0,56.7,1.2,63.26
파주,2024-07,33.2,20.4,12.800000000000004,1003.2,91.0,871.0,1.5,22.95
파주,2024-08,35.4,18.6,16.799999999999997,1004.1,87.0,92.1,1.1,56.1
파주,2024-09,34.5,12.0,22.5,1010.3,86.0,114.2,1.3,47.07
파주,2024-10,24.7,2.7,22.0,1017.4,85.0,52.4,1.0,46.26
파주,2024-11,23.6,-7.0,30.6,1019.3,75.0,22.3,1.1,59.65
파주,2024-12,12.3,-14.2,26.5,1021.0,70.0,5.5,1.0,68.08
파주,2025-01,9.6,-18.4,28.0,1021.5,73.0,20.2,1.1,56.56
파주,2025-02,12.1,-17.3,29.4,1022.0,64.0,2.9,1.6,71.74
파주,2025-03,23.2,-6.6,29.799999999999997,1015.6,68.0,35.3,1.8,59.94
대관령,2023-04,20.9,-2.8,23.7,925.5,65.0,54.5,4.0,55.28
대관령,2023-05,27.8,-2.3,30.1,926.2,71.0,92.5,2.6,50.68
대관령,2023-06,29.7,7.4,22.299999999999997,921.6,81.0,194.3,2.7,49.38
대관령,2023-07,31.6,11.1,20.5,923.2,87.0,181.9,2.6,33.33
대관령,2023-08,31.8,13.6,18.200000000000003,922.3,88.0,303.8,2.1,33.67
대관령,2023-09,26.5,6.4,20.1,928.1,89.0,190.2,1.7,37.47
대관령,2023-10,19.5,-1.7,21.2,930.2,79.0,31.2,2.1,60.14
대관령,2023-11,21.6,-13.2,34.8,929.0,65.0,39.9,4.6,61.6
대관령,2023-12,12.8,-20.4,33.2,930.7,75.0,155.2,3.8,53.85
대관령,2024-01,6.5,-21.9,28.4,930.5,73.0,16.8,3.7,53.14
대관령,2024-02,12.3,-15.9,28.200000000000003,932.4,86.0,119.6,2.6,
대관령,2024-03,15.3,-15.6,30.9,926.4,65.0,52.7,3.5,57.27
대관령,2024-04,26.1,-3.8,29.900000000000002,926.4,70.0,53.9,2.4,54.07
대관령,2024-05,27.4,-1.3,28.7,925.5,66.0,64.9,3.1,60.05
대관령,2024-06,30.6,2.0,28.6,922.4,72.0,110.9,2.2,65.42
대관령,2024-07,30.8,13.6,17.200000000000003,922.2,86.0,211.6,3.9,33.08
대관령,2024-08,31.3,14.6,16.700000000000003,924.2,85.0,95.2,2.1,55.43
대관령,2024-09,30.5,5.9,24.6,929.0,90.0,249.0,1.8,39.53
대관령,2024-10,21.2,-1.2,22.4,932.5,87.0,163.6,1.7,41.98
대관령,2024-11,18.0,-11.0,29.0,931.4,82.0,29.3,2.6,54.53
대관령,2024-12,7.9,-15.0,22.9,928.4,61.0,2.2,4.5,73.57
대관령,2025-01,4.8,-23.2,28.0,929.0,71.0,15.6,3.9,64.51
대관령,2025-02,8.7,-20.0,28.7,928.3,58.0,0.4,4.5,83.89
대관령,2025-03,19.7,-19.3,39.0,927.3,69.0,115.5,3.4,60.32
춘천,2023-04,27.3,-1.5,28.8,1005.5,58.0,90.6,1.8,44.12
춘천,2023-05,30.7,3.8,26.9,1004.2,62.0,115.6,1.6,56.6
춘천,2023-06,33.3,12.6,20.699999999999996,998.0,70.0,263.2,1.6,51.14
춘천,2023-07,34.4,18.2,16.2,998.6,79.0,313.5,1.3,36.82
춘천,2023-08,34.9,19.1,15.799999999999997,997.2,77.0,215.2,1.6,41.1
춘천,2023-09,32.2,13.7,18.500000000000004,1004.7,78.0,122.8,1.5,39.48
춘천,2023-10,23.4,0.4,23.0,1010.0,78.0,28.2,1.1,46.84
춘천,2023-11,25.5,-9.0,34.5,1012.0,66.0,86.2,1.5,49.21
춘천,2023-12,16.4,-15.7,32.099999999999994,1015.5,72.0,91.8,1.4,43.8
춘천,2024-01,11.0,-16.1,27.1,1015.9,68.0,9.3,1.3,51.31
춘천,2024-02,17.3,-7.4,24.700000000000003,1015.5,72.0,54.3,1.5,36.02
춘천,2024-03,22.3,-11.2,33.5,1008.7,57.0,44.3,1.6,48.65
춘천,2024-04,30.4,0.8,29.599999999999998,1004.8,57.0,31.4,1.7,50.04
춘천,2024-05,28.9,5.6,23.299999999999997,1003.8,63.0,117.8,1.6,56.52
춘천,2024-06,35.5,11.2,24.3,998.4,63.0,141.8,1.4,64.12
춘천,2024-07,33.2,20.6,12.600000000000001,997.6,79.0,439.9,1.3,25.41
춘천,2024-08,35.4,19.8,15.599999999999998,998.5,75.0,76.4,0.9,53.95
춘천,2024-09,34.7,11.5,23.200000000000003,1004.9,78.0,207.4,1.4,42.46
춘천,2024-10,24.0,5.4,18.6,1011.4,79.0,64.9,1.2,38.9
춘천,2024-11,22.4,-6.4,28.799999999999997,1012.6,71.0,29.7,1.1,56.06
춘천,2024-12,12.0,-11.6,23.6,1013.2,62.0,2.4,1.2,60.45
춘천,2025-01,9.7,-17.9,27.599999999999998,1014.4,71.0,17.8,1.2,47.59
춘천,2025-02,12.8,-16.5,29.3,1014.1,56.0,1.7,1.7,74.15
춘천,2025-03,24.3,-5.8,30.1,1008.8,59.0,33.7,1.8,54.11
백령,2023-04,20.2,4.8,15.399999999999999,1009.3,66.0,52.4,4.3,48.56
백령,2023-05,23.8,8.8,15.0,1007.4,76.0,136.7,3.7,49.12
백령,2023-06,28.2,13.8,14.399999999999999,1001.5,85.0,95.7,3.2,52.06
백령,2023-07,29.7,18.5,11.2,1001.1,89.0,141.9,3.2,39.37
백령,2023-08,30.7,19.7,11.0,1000.2,86.0,249.1,2.7,49.41
백령,2023-09,28.4,15.3,13.099999999999998,1008.1,81.0,18.1,2.3,53.33
백령,2023-10,23.8,9.5,14.3,1013.6,70.0,19.9,4.0,61.65
백령,2023-11,22.7,-2.4,25.099999999999998,1016.4,66.0,107.7,5.9,40.6
백령,2023-12,14.6,-9.6,24.2,1019.5,74.0,74.8,4.9,28.37
백령,2024-01,7.8,-10.2,18.0,1020.8,67.0,15.2,4.9,45.49
백령,2024-02,11.4,-4.1,15.5,1019.6,71.0,53.3,4.8,46.57
백령,2024-03,18.8,-5.4,24.200000000000003,1013.4,64.0,28.5,4.6,61.87
백령,2024-04,21.4,4.7,16.7,1008.8,72.0,70.7,3.3,57.5
백령,2024-05,22.8,8.3,14.5,1007.8,77.0,64.1,3.5,54.87
백령,2024-06,28.9,13.3,15.599999999999998,1002.5,78.0,45.6,2.8,62.91
백령,2024-07,28.6,18.5,10.100000000000001,999.7,91.0,178.3,4.1,22.84
백령,2024-08,31.2,20.6,10.599999999999998,1001.6,85.0,130.8,2.6,54.95
백령,2024-09,29.0,16.6,12.399999999999999,1007.9,82.0,77.5,2.7,51.85
백령,2024-10,22.7,10.8,11.899999999999999,1015.2,70.0,113.8,3.6,61.07
백령,2024-11,20.4,-1.0,21.4,1017.3,61.0,67.1,4.7,56.8
백령,2024-12,12.4,-3.5,15.9,1018.7,,13.0,5.6,44.06
백령,2025-01,8.6,-9.7,18.299999999999997,1019.0,,16.0,4.9,46.72
백령,2025-02,9.5,-9.2,18.7,1019.9,,14.2,6.2,52.12
백령,2025-03,17.6,-1.1,18.700000000000003,1013.6,63.0,15.3,4.7,61.89
북강릉,2023-04,28.1,4.4,23.700000000000003,1004.4,57.0,32.7,1.8,58.31
북강릉,2023-05,33.8,4.8,28.999999999999996,1003.8,64.0,91.4,1.3,53.85
북강릉,2023-06,33.1,14.2,18.900000000000002,997.6,73.0,171.3,1.2,55.98
북강릉,2023-07,33.4,18.0,15.399999999999999,997.9,79.0,109.1,1.1,39.75
북강릉,2023-08,35.6,18.8,16.8,997.5,85.0,502.9,1.0,35.25
북강릉,2023-09,30.4,12.4,18.0,1004.8,84.0,240.1,0.8,43.36
북강릉,2023-10,25.2,7.0,18.2,1008.4,62.0,21.3,1.2,62.64
북강릉,2023-11,27.7,-6.2,33.9,1009.2,49.0,59.9,1.8,72.98
북강릉,2023-12,20.3,-12.0,32.3,1013.3,57.0,248.4,1.6,63.15
북강릉,2024-01,12.1,-12.4,24.5,1013.4,55.0,31.3,1.4,67.27
북강릉,2024-02,19.4,-3.3,22.7,1015.3,76.0,165.6,1.1,32.97
북강릉,2024-03,21.0,-7.6,28.6,1007.7,59.0,66.6,1.5,56.11
북강릉,2024-04,27.1,2.2,24.900000000000002,1005.0,62.0,38.7,1.3,54.87
북강릉,2024-05,31.9,7.4,24.5,1002.8,59.0,84.6,1.5,62.15
북강릉,2024-06,33.7,11.3,22.400000000000002,998.0,71.0,89.1,1.0,64.88
북강릉,2024-07,35.8,18.9,16.9,996.6,76.0,116.6,1.3,36.12
북강릉,2024-08,36.5,20.0,16.5,998.9,80.0,77.4,1.0,57.98
북강릉,2024-09,32.9,12.2,20.7,1005.6,86.0,546.3,0.9,33.74
북강릉,2024-10,23.6,8.4,15.200000000000001,1011.0,77.0,163.1,0.9,41.45
북강릉,2024-11,24.8,-2.2,27.0,1011.5,65.0,54.7,1.2,56.37
북강릉,2024-12,14.9,-6.5,21.4,1010.4,40.0,16.1,1.5,74.46
북강릉,2025-01,10.0,-11.2,21.2,1011.8,47.0,17.8,1.7,72.73
북강릉,2025-02,18.1,-11.2,29.3,1011.0,36.0,0.0,1.9,80.28
북강릉,2025-03,25.7,-3.4,29.099999999999998,1008.3,59.0,117.7,1.6,57.57
강릉,2023-04,28.1,5.2,22.900000000000002,1010.7,54.0,33.4,2.6,55.96
강릉,2023-05,35.5,7.2,28.3,1009.9,59.0,91.1,2.1,50.72
강릉,2023-06,34.5,15.8,18.7,1003.6,66.0,160.0,2.0,49.79
강릉,2023-07,37.3,18.1,19.199999999999996,1003.8,72.0,104.7,1.8,35.83
강릉,2023-08,38.4,20.7,17.7,1003.4,80.0,520.8,1.6,32.93
강릉,2023-09,31.9,14.5,17.4,1010.9,80.0,236.8,1.7,39.9
강릉,2023-10,26.7,7.1,19.6,1014.6,59.0,26.1,2.4,61.32
강릉,2023-11,29.1,-4.6,33.7,1015.5,48.0,41.0,2.9,70.72
강릉,2023-12,20.5,-11.1,31.6,1019.9,56.0,229.2,2.7,62.35
강릉,2024-01,12.5,-11.3,23.8,1020.0,54.0,46.8,2.6,65.47
강릉,2024-02,20.2,-2.8,23.0,1021.9,75.0,175.3,1.8,30.51
강릉,2024-03,20.9,-6.3,27.2,1014.2,58.0,66.0,2.3,54.98
강릉,2024-04,29.2,2.4,26.8,1011.1,60.0,41.9,1.9,53.64
강릉,2024-05,33.3,7.3,25.999999999999996,1008.8,56.0,76.8,2.4,58.73
강릉,2024-06,35.3,12.3,22.999999999999996,1003.9,65.0,93.8,1.8,61.76
강릉,2024-07,37.0,19.9,17.1,1002.5,72.0,115.7,2.4,33.96
강릉,2024-08,37.6,20.7,16.900000000000002,1004.5,73.0,87.2,1.9,55.06
강릉,2024-09,34.2,13.8,20.400000000000002,1011.5,83.0,479.5,1.7,30.49
강릉,2024-10,24.4,9.3,15.099999999999998,1017.2,74.0,167.4,1.9,40.99
강릉,2024-11,25.5,0.4,25.1,1017.8,64.0,32.9,2.2,51.71
강릉,2024-12,15.4,-4.6,20.0,1017.0,42.0,16.9,2.8,73.16
강릉,2025-01,11.7,-9.6,21.299999999999997,1018.3,49.0,16.5,2.8,70.71
강릉,2025-02,17.5,-10.4,27.9,1017.6,38.0,,3.1,79.49
강릉,2025-03,25.2,-3.2,28.4,1014.6,60.0,119.8,2.3,54.9
동해,2023-04,29.6,5.9,23.700000000000003,1009.1,58.0,11.4,2.4,57.18
동해,2023-05,34.3,6.1,28.199999999999996,1008.4,69.0,73.6,1.8,54.26
동해,2023-06,32.1,14.8,17.3,1002.2,77.0,111.6,1.7,54.62
동해,2023-07,34.0,18.6,15.399999999999999,1002.5,87.0,75.4,1.3,39.14
동해,2023-08,35.7,20.0,15.700000000000003,1001.8,89.0,392.8,1.6,43.13
동해,2023-09,30.0,13.4,16.6,1009.2,87.0,261.2,1.6,45.66
동해,2023-10,24.7,6.3,18.4,1013.0,65.0,31.2,1.9,61.13
동해,2023-11,27.2,-2.9,30.099999999999998,1014.0,49.0,74.6,2.1,67.74
동해,2023-12,19.1,-8.7,27.8,1018.0,55.0,181.2,2.1,62.3
동해,2024-01,13.2,-9.6,22.799999999999997,1018.2,54.0,55.2,1.9,64.06
동해,2024-02,19.9,-1.8,21.7,1020.0,77.0,153.6,1.8,30.22
동해,2024-03,21.2,-4.3,25.5,1012.5,61.0,71.2,2.1,52.16
동해,2024-04,26.4,2.1,24.299999999999997,1009.4,67.0,33.6,2.4,51.95
동해,2024-05,31.1,5.7,25.400000000000002,1007.4,62.0,57.9,2.5,58.08
동해,2024-06,33.9,11.7,22.2,1002.6,73.0,81.7,2.0,62.43
동해,2024-07,36.6,18.8,17.8,1001.3,78.0,135.3,1.9,34.67
동해,2024-08,38.5,20.4,18.1,1003.4,81.0,72.7,1.9,56.79
동해,2024-09,33.5,12.9,20.6,1009.8,86.0,413.4,2.3,33.48
동해,2024-10,25.1,7.8,17.3,1015.6,79.0,122.4,2.3,38.21
동해,2024-11,23.3,-0.6,23.900000000000002,1016.2,67.0,64.5,2.5,40.53
동해,2024-12,17.6,-3.1,20.700000000000003,1015.3,39.0,13.5,3.0,70.77
동해,2025-01,11.7,-10.4,22.1,1016.6,45.0,25.7,3.0,69.87
동해,2025-02,17.2,-10.2,27.4,1015.9,35.0,0.3,3.2,75.81
동해,2025-03,26.2,-3.6,29.8,1013.0,60.0,86.7,3.2,53.23
서울,2023-04,28.4,3.1,25.299999999999997,1004.0,60.0,96.9,2.5,46.18
서울,2023-05,31.2,7.9,23.299999999999997,1002.4,63.0,155.6,2.3,53.57
서울,2023-06,34.0,16.6,17.4,996.5,73.0,195.6,2.2,44.13
서울,2023-07,34.9,21.6,13.299999999999997,996.9,81.0,459.9,2.1,32.55
서울,2023-08,35.8,20.8,14.999999999999996,995.1,76.0,298.1,2.2,37.03
서울,2023-09,32.8,15.2,17.599999999999998,1002.5,74.0,134.5,2.0,42.06
서울,2023-10,24.6,5.4,19.200000000000003,1008.0,67.0,31.0,1.9,59.85
서울,2023-11,25.9,-7.3,33.199999999999996,1010.5,65.0,81.9,2.6,56.23
서울,2023-12,16.8,-14.7,31.5,1013.5,69.0,85.9,2.4,49.17
서울,2024-01,10.6,-14.0,24.6,1014.1,67.0,18.9,2.3,57.77
서울,2024-02,18.3,-3.1,21.400000000000002,1013.1,73.0,74.7,2.5,34.85
서울,2024-03,23.4,-8.1,31.5,1007.5,57.0,29.9,2.7,54.8
서울,2024-04,29.4,5.5,23.9,1003.5,56.0,33.2,2.4,52.85
서울,2024-05,28.5,6.9,21.6,1002.8,63.0,125.1,2.4,59.46
서울,2024-06,35.8,15.7,20.099999999999998,997.3,61.0,115.9,2.2,64.6
서울,2024-07,33.3,21.3,11.999999999999996,996.1,81.0,557.3,2.5,21.48
서울,2024-08,36.4,22.6,13.799999999999997,996.7,73.0,72.8,2.1,42.56
서울,2024-09,34.6,15.6,19.0,1002.5,72.0,143.9,2.3,44.79
서울,2024-10,25.7,7.1,18.6,1009.2,70.0,74.0,2.0,47.84
서울,2024-11,25.1,-3.4,28.5,1010.8,63.0,60.0,2.0,61.96
서울,2024-12,13.0,-7.7,20.7,1012.2,56.0,5.7,2.2,69.07
서울,2025-01,11.4,-12.2,23.6,1012.6,61.0,19.5,2.3,54.81
서울,2025-02,14.2,-11.8,26.0,1012.9,56.0,5.2,2.6,73.44
서울,2025-03,24.0,-1.9,25.9,1007.0,56.0,38.2,2.8,58.82
인천,2023-04,24.6,3.9,20.700000000000003,1006.4,61.0,70.4,3.1,47.9
인천,2023-05,26.6,9.1,17.5,1004.8,67.0,133.8,2.4,52.29
인천,2023-06,31.8,15.9,15.9,998.9,77.0,116.2,2.2,52.07
인천,2023-07,33.7,21.3,12.400000000000002,999.1,84.0,370.8,2.4,40.7
인천,2023-08,34.6,20.5,14.100000000000001,997.5,80.0,297.5,2.1,45.07
인천,2023-09,31.3,16.9,14.400000000000002,1004.9,75.0,129.2,1.6,45.13
인천,2023-10,23.4,7.3,16.099999999999998,1010.4,65.0,16.8,2.3,64.35
인천,2023-11,23.2,-6.5,29.7,1013.1,66.0,63.1,3.3,51.26
인천,2023-12,16.0,-14.2,30.2,1016.0,69.0,75.9,3.0,46.82
인천,2024-01,8.5,-13.6,22.1,1016.8,67.0,16.3,3.0,56.12
인천,2024-02,15.0,-3.0,18.0,1015.7,74.0,63.8,2.9,42.72
인천,2024-03,21.5,-7.7,29.2,1009.9,62.0,19.2,3.3,59.26
인천,2024-04,25.5,6.3,19.2,1005.6,64.0,35.3,2.4,55.08
인천,2024-05,25.1,7.2,17.900000000000002,1005.0,73.0,122.6,2.6,59.67
인천,2024-06,31.7,15.8,15.899999999999999,999.7,71.0,101.8,2.4,69.29
인천,2024-07,33.3,20.6,12.699999999999996,998.3,87.0,342.9,3.0,27.96
인천,2024-08,35.6,22.8,12.8,999.2,78.0,86.7,2.2,56.62
인천,2024-09,34.4,17.1,17.299999999999997,1004.9,75.0,122.9,2.3,49.23
인천,2024-10,25.2,8.5,16.7,1011.7,70.0,82.1,2.2,51.96
인천,2024-11,23.5,-2.8,26.3,1013.5,63.0,62.2,2.6,58.83
인천,2024-12,12.6,-6.7,19.3,1015.0,57.0,5.0,2.8,65.08
인천,2025-01,10.0,-11.7,21.7,1015.4,63.0,19.6,2.8,54.32
인천,2025-02,12.3,-11.3,23.6,1015.9,60.0,3.5,3.2,74.5
인천,2025-03,23.3,-1.2,24.5,1009.9,62.0,26.5,3.3,60.64
원주,2023-04,28.3,1.5,26.8,996.9,53.0,39.1,1.3,48.09
원주,2023-05,30.8,4.0,26.8,995.8,58.0,130.7,1.1,54.61
원주,2023-06,33.6,14.6,19.0,989.9,65.0,140.0,1.1,52.66
원주,2023-07,34.3,19.6,14.699999999999996,990.7,77.0,463.3,1.0,35.18
원주,2023-08,34.2,19.6,14.600000000000001,988.9,74.0,233.0,1.0,36.24
원주,2023-09,31.6,13.8,17.8,996.1,75.0,158.6,0.8,43.03
원주,2023-10,23.1,2.8,20.3,1001.4,72.0,37.8,0.7,57.87
원주,2023-11,25.7,-6.0,31.7,1003.3,61.0,66.7,1.1,59.35
원주,2023-12,17.5,-13.6,31.1,1006.3,68.0,80.7,1.0,50.92
원주,2024-01,11.4,-12.3,23.700000000000003,1006.6,66.0,12.4,0.9,52.46
원주,2024-02,17.7,-4.2,21.9,1006.1,69.0,62.4,1.0,36.7
